,DEPARTAMENTO,MUNICIPIO,CODIGO DANE,Año,Terrorismo,Delitos Sexuales,Homicidios,Amenazas,Extorsion,Secuestro,Poblacion,Total,Indice100k
4446,CÓRDOBA,SAN CARLOS,23678,2015,,8.0,2.0,18.0,1.0,,26054,29,111.30728486988563
4447,CÓRDOBA,SAN CARLOS,23678,2016,,7.0,,9.0,,,26357,16,60.70493607011421
4448,CÓRDOBA,SAN CARLOS,23678,2017,,12.0,,11.0,,1.0,26586,24,90.27307605506658
4449,CÓRDOBA,SAN CARLOS,23678,2018,,14.0,4.0,32.0,4.0,,26954,54,200.34132225272685
4450,CÓRDOBA,SAN CARLOS,23678,2019,,19.0,5.0,16.0,3.0,,27174,43,158.23949363362036
4451,CÓRDOBA,SAN CARLOS,23678,2020,,19.0,3.0,7.0,3.0,,27368,32,116.92487576731949
4452,CÓRDOBA,SAN CARLOS,23678,2021,,6.0,6.0,21.0,,,27591,33,119.60421876698925
4453,CÓRDOBA,SAN JOSÉ DE URÉ,23682,2012,,,2.0,,,,11050,2,18.099547511312217
4454,CÓRDOBA,SAN JOSÉ DE URÉ,23682,2013,,1.0,3.0,,,,11428,4,35.00175008750438
4455,CÓRDOBA,SAN JOSÉ DE URÉ,23682,2014,,1.0,6.0,2.0,,,11828,9,76.09063239770038
4456,CÓRDOBA,SAN JOSÉ DE URÉ,23682,2015,,3.0,3.0,6.0,1.0,,12191,13,106.6360429825281
4457,CÓRDOBA,SAN JOSÉ DE URÉ,23682,2016,,7.0,3.0,8.0,1.0,,12531,19,151.62397254808076
4458,CÓRDOBA,SAN JOSÉ DE URÉ,23682,2017,,7.0,1.0,8.0,,,12955,16,123.50443844075646
4459,CÓRDOBA,SAN JOSÉ DE URÉ,23682,2018,,4.0,16.0,26.0,2.0,,13345,48,359.68527538403896
4460,CÓRDOBA,SAN JOSÉ DE URÉ,23682,2019,,5.0,21.0,15.0,1.0,,13584,42,309.18727915194347
4461,CÓRDOBA,SAN JOSÉ DE URÉ,23682,2020,1.0,3.0,16.0,14.0,,,13814,34,246.12711741711308
4462,CÓRDOBA,SAN JOSÉ DE URÉ,23682,2021,,3.0,3.0,9.0,1.0,,13930,16,114.8600143575018
4463,CÓRDOBA,SAN PELAYO,23686,2012,,,3.0,,1.0,,50175,4,7.972097658196312
4464,CÓRDOBA,SAN PELAYO,23686,2013,,5.0,7.0,,,,50428,12,23.796303640834456
4465,CÓRDOBA,SAN PELAYO,23686,2014,,4.0,3.0,19.0,1.0,,50687,27,53.26809635606764
4466,CÓRDOBA,SAN PELAYO,23686,2015,,9.0,2.0,24.0,1.0,,50935,36,70.67831550014725
4467,CÓRDOBA,SAN PELAYO,23686,2016,,11.0,8.0,33.0,3.0,,51190,55,107.44285993358079
4468,CÓRDOBA,SAN PELAYO,23686,2017,,12.0,5.0,29.0,2.0,,51486,48,93.22922736277823
4469,CÓRDOBA,SAN PELAYO,23686,2018,,14.0,8.0,29.0,1.0,,51838,52,100.31251205679231
4470,CÓRDOBA,SAN PELAYO,23686,2019,,19.0,10.0,18.0,4.0,,52481,51,97.17802633333969
4471,CÓRDOBA,SAN PELAYO,23686,2020,,14.0,6.0,21.0,4.0,,52994,45,84.91527342718044
4472,CÓRDOBA,SAN PELAYO,23686,2021,,18.0,13.0,32.0,1.0,,53427,64,119.78961948078688
4473,CÓRDOBA,TIERRALTA,23807,2012,,10.0,48.0,,3.0,,86819,61,70.26111795805066
4474,CÓRDOBA,TIERRALTA,23807,2013,,25.0,36.0,,3.0,,87699,64,72.97688685161746
4475,CÓRDOBA,TIERRALTA,23807,2014,,11.0,29.0,62.0,2.0,,88571,104,117.4199229996274
4476,CÓRDOBA,TIERRALTA,23807,2015,,18.0,24.0,74.0,4.0,,89435,120,134.17565829932352
4477,CÓRDOBA,TIERRALTA,23807,2016,,53.0,32.0,88.0,6.0,,90335,179,198.15132562129853
4478,CÓRDOBA,TIERRALTA,23807,2017,,66.0,19.0,133.0,12.0,,91273,230,251.99127891052117
4479,CÓRDOBA,TIERRALTA,23807,2018,,48.0,24.0,255.0,5.0,,92349,332,359.50578782661427
4480,CÓRDOBA,TIERRALTA,23807,2019,,46.0,14.0,97.0,14.0,,93873,171,182.16100476175257
4481,CÓRDOBA,TIERRALTA,23807,2020,,33.0,20.0,69.0,3.0,,95177,125,131.33425092196643
4482,CÓRDOBA,TIERRALTA,23807,2021,1.0,53.0,34.0,94.0,5.0,,95973,187,194.84646723557668
4483,CÓRDOBA,TUCHÍN,23815,2012,,1.0,,,,,43394,1,2.3044660552150065
4484,CÓRDOBA,TUCHÍN,23815,2013,,2.0,5.0,,,,44866,7,15.602014888779921
4485,CÓRDOBA,TUCHÍN,23815,2014,,,1.0,,,,46418,1,2.1543366797363093
4486,CÓRDOBA,TUCHÍN,23815,2015,,1.0,1.0,,,,47879,2,4.177196683305834
4487,CÓRDOBA,TUCHÍN,23815,2016,,3.0,1.0,1.0,1.0,,49412,6,12.142799320003238
4488,CÓRDOBA,TUCHÍN,23815,2017,,4.0,,7.0,,,50931,11,21.59784806895604
4489,CÓRDOBA,TUCHÍN,23815,2018,,8.0,2.0,25.0,,,52606,35,66.53233471467132
4490,CÓRDOBA,TUCHÍN,23815,2019,,22.0,2.0,29.0,,,53744,53,98.61565942244715
4491,CÓRDOBA,TUCHÍN,23815,2020,,10.0,2.0,13.0,1.0,,54958,26,47.30885403398959
4492,CÓRDOBA,TUCHÍN,23815,2021,,14.0,7.0,21.0,,,55418,42,75.78765022194955
4493,CÓRDOBA,VALENCIA,23855,2012,,3.0,2.0,,,,33655,5,14.85663348685188
4494,CÓRDOBA,VALENCIA,23855,2013,,3.0,7.0,,,,33960,10,29.446407538280326
4495,CÓRDOBA,VALENCIA,23855,2014,,,3.0,,1.0,,34287,4,11.666229183072302
4496,CÓRDOBA,VALENCIA,23855,2015,,1.0,6.0,5.0,1.0,,34631,13,37.53862146631631
4497,CÓRDOBA,VALENCIA,23855,2016,,6.0,5.0,14.0,,,35002,25,71.4244900291412
4498,CÓRDOBA,VALENCIA,23855,2017,,11.0,3.0,10.0,,,35283,24,68.02142674942607
4499,CÓRDOBA,VALENCIA,23855,2018,,25.0,5.0,36.0,2.0,,35694,68,190.5082086625203
4500,CÓRDOBA,VALENCIA,23855,2019,,15.0,5.0,21.0,,,36042,41,113.75617335331002
4501,CÓRDOBA,VALENCIA,23855,2020,1.0,6.0,1.0,9.0,,,36343,17,46.77654568967889
4502,CÓRDOBA,VALENCIA,23855,2021,,11.0,4.0,23.0,1.0,,36640,39,106.4410480349345
4503,CUNDINAMARCA,AGUA DE DIOS,25001,2012,,2.0,1.0,,,1.0,10192,4,39.246467817896395
4504,CUNDINAMARCA,AGUA DE DIOS,25001,2013,,,2.0,,,,10353,2,19.31807205640877
4505,CUNDINAMARCA,AGUA DE DIOS,25001,2014,,1.0,1.0,2.0,,,10558,4,37.885963250615646
4506,CUNDINAMARCA,AGUA DE DIOS,25001,2015,,4.0,1.0,5.0,,,10761,10,92.92816652727441
4507,CUNDINAMARCA,AGUA DE DIOS,25001,2016,,3.0,,,2.0,,11014,5,45.39676775013619
4508,CUNDINAMARCA,AGUA DE DIOS,25001,2017,,10.0,1.0,5.0,1.0,,11325,17,150.1103752759382
4509,CUNDINAMARCA,AGUA DE DIOS,25001,2018,,4.0,1.0,9.0,,,11685,14,119.81172443303382
4510,CUNDINAMARCA,AGUA DE DIOS,25001,2019,,6.0,3.0,6.0,1.0,,11966,16,133.71218452281465
4511,CUNDINAMARCA,AGUA DE DIOS,25001,2020,,5.0,1.0,12.0,,,12325,18,146.04462474645032
4512,CUNDINAMARCA,AGUA DE DIOS,25001,2021,,10.0,1.0,11.0,1.0,,12813,23,179.50519004136424
4513,CUNDINAMARCA,ALBÁN,25019,2012,,,,,,1.0,5581,1,17.917935853789643
4514,CUNDINAMARCA,ALBÁN,25019,2013,,,1.0,,,,5668,1,17.642907551164434
4515,CUNDINAMARCA,ALBÁN,25019,2014,,,2.0,,,,5795,2,34.51251078515962
4516,CUNDINAMARCA,ALBÁN,25019,2015,,,,,1.0,,5904,1,16.937669376693766
4517,CUNDINAMARCA,ALBÁN,25019,2016,,4.0,,1.0,,,6038,5,82.80887711162637
4518,CUNDINAMARCA,ALBÁN,25019,2017,,4.0,1.0,1.0,1.0,,6221,7,112.52210255585919
4519,CUNDINAMARCA,ALBÁN,25019,2018,,7.0,1.0,10.0,1.0,,6438,19,295.1227089158123
4520,CUNDINAMARCA,ALBÁN,25019,2019,,3.0,1.0,2.0,5.0,,6650,11,165.41353383458647
4521,CUNDINAMARCA,ALBÁN,25019,2020,,6.0,1.0,7.0,2.0,,6879,16,232.59194650385228
4522,CUNDINAMARCA,ALBÁN,25019,2021,,9.0,,1.0,1.0,,7152,11,153.80313199105146
4523,CUNDINAMARCA,ANAPOIMA,25035,2012,,1.0,3.0,,,,11612,4,34.44712366517396
4524,CUNDINAMARCA,ANAPOIMA,25035,2013,,1.0,2.0,,,,11948,3,25.108804820890523
4525,CUNDINAMARCA,ANAPOIMA,25035,2014,,2.0,,,,,12357,2,16.1851582099215
4526,CUNDINAMARCA,ANAPOIMA,25035,2015,,3.0,,2.0,1.0,,12826,6,46.77997816934352
4527,CUNDINAMARCA,ANAPOIMA,25035,2016,,11.0,,5.0,,,13311,16,120.20133723987679
4528,CUNDINAMARCA,ANAPOIMA,25035,2017,,5.0,,3.0,1.0,,13817,9,65.13714988781935
4529,CUNDINAMARCA,ANAPOIMA,25035,2018,,18.0,1.0,22.0,1.0,,14519,42,289.2761209449686
4530,CUNDINAMARCA,ANAPOIMA,25035,2019,,18.0,1.0,7.0,3.0,,15315,29,189.3568396996409
4531,CUNDINAMARCA,ANAPOIMA,25035,2020,,17.0,,11.0,1.0,,16064,29,180.52788844621514
4532,CUNDINAMARCA,ANAPOIMA,25035,2021,,12.0,1.0,7.0,1.0,,16702,21,125.73344509639564
4533,CUNDINAMARCA,ANOLAIMA,25040,2012,,,,,1.0,,12230,1,8.176614881439084
4534,CUNDINAMARCA,ANOLAIMA,25040,2013,,,1.0,1.0,2.0,,12417,4,32.213900297978576
4535,CUNDINAMARCA,ANOLAIMA,25040,2014,,3.0,,,1.0,,12593,4,31.76367823393949
4536,CUNDINAMARCA,ANOLAIMA,25040,2015,,6.0,3.0,3.0,2.0,,12807,14,109.31521824002499
4537,CUNDINAMARCA,ANOLAIMA,25040,2016,,3.0,,3.0,2.0,1.0,13072,9,68.84944920440637
4538,CUNDINAMARCA,ANOLAIMA,25040,2017,,6.0,1.0,4.0,,,13424,11,81.94278903456495
4539,CUNDINAMARCA,ANOLAIMA,25040,2018,,15.0,2.0,2.0,,,13816,19,137.52171395483495
4540,CUNDINAMARCA,ANOLAIMA,25040,2019,,24.0,,7.0,2.0,,14161,33,233.0343902266789
4541,CUNDINAMARCA,ANOLAIMA,25040,2020,,10.0,,2.0,1.0,,14577,13,89.1815874322563
4542,CUNDINAMARCA,ANOLAIMA,25040,2021,,4.0,1.0,12.0,2.0,,15156,19,125.3628925837952
4543,CUNDINAMARCA,ARBELÁEZ,25053,2013,,2.0,2.0,,,,11317,4,35.34505611027657
4544,CUNDINAMARCA,ARBELÁEZ,25053,2014,,3.0,2.0,7.0,,,11199,12,107.15242432360033
4545,CUNDINAMARCA,ARBELÁEZ,25053,2015,,5.0,1.0,24.0,2.0,1.0,11059,33,298.39949362510174
4546,CUNDINAMARCA,ARBELÁEZ,25053,2016,,7.0,,11.0,3.0,,10944,21,191.88596491228068
4547,CUNDINAMARCA,ARBELÁEZ,25053,2017,,1.0,3.0,9.0,,,10866,13,119.63924167126818
4548,CUNDINAMARCA,ARBELÁEZ,25053,2018,,7.0,1.0,9.0,,,10860,17,156.5377532228361
4549,CUNDINAMARCA,ARBELÁEZ,25053,2019,,6.0,,4.0,,,10825,10,92.37875288683603
4550,CUNDINAMARCA,ARBELÁEZ,25053,2020,1.0,10.0,1.0,10.0,1.0,,10959,23,209.87316360981842
4551,CUNDINAMARCA,ARBELÁEZ,25053,2021,,9.0,1.0,12.0,2.0,,11394,24,210.637177461822
4552,CUNDINAMARCA,BELTRÁN,25086,2015,,,2.0,2.0,,,1681,4,237.95359904818562
4553,CUNDINAMARCA,BELTRÁN,25086,2016,,,,4.0,,,1733,4,230.81361800346218
4554,CUNDINAMARCA,BELTRÁN,25086,2017,,1.0,,,,,1744,1,57.33944954128441
4555,CUNDINAMARCA,BELTRÁN,25086,2018,,1.0,,5.0,,,1789,6,335.3828954723309
4556,CUNDINAMARCA,BELTRÁN,25086,2019,,1.0,,1.0,,,1832,2,109.17030567685589
4557,CUNDINAMARCA,BELTRÁN,25086,2020,,1.0,,2.0,,,1885,3,159.15119363395226
4558,CUNDINAMARCA,BELTRÁN,25086,2021,,1.0,1.0,2.0,,,1960,4,204.08163265306123
4559,CUNDINAMARCA,BITUIMA,25095,2014,,1.0,,,1.0,,2311,2,86.54262224145391
4560,CUNDINAMARCA,BITUIMA,25095,2015,,,1.0,,,,2396,1,41.736227045075125
4561,CUNDINAMARCA,BITUIMA,25095,2017,,,1.0,1.0,1.0,,2439,3,123.00123001230013
4562,CUNDINAMARCA,BITUIMA,25095,2018,,1.0,2.0,4.0,,,2467,7,283.7454398054317
4563,CUNDINAMARCA,BITUIMA,25095,2019,,1.0,,1.0,,,2507,2,79.77662544874352
4564,CUNDINAMARCA,BITUIMA,25095,2020,,1.0,,1.0,1.0,,2568,3,116.82242990654204
4565,CUNDINAMARCA,BITUIMA,25095,2021,,2.0,,,,,2670,2,74.90636704119851
4566,CUNDINAMARCA,BOJACÁ,25099,2012,,1.0,2.0,,,,7521,3,39.88831272437176
4567,CUNDINAMARCA,BOJACÁ,25099,2013,,,1.0,,,,7831,1,12.769761205465457
4568,CUNDINAMARCA,BOJACÁ,25099,2014,,,2.0,2.0,1.0,,8166,5,61.22948812147931
4569,CUNDINAMARCA,BOJACÁ,25099,2015,,2.0,3.0,3.0,,,8533,8,93.75366225243174
4570,CUNDINAMARCA,BOJACÁ,25099,2016,,5.0,,1.0,,,8915,6,67.30229949523276
4571,CUNDINAMARCA,BOJACÁ,25099,2017,,1.0,2.0,6.0,1.0,,9393,10,106.46225912913873
4572,CUNDINAMARCA,BOJACÁ,25099,2018,,20.0,,7.0,,,9913,27,272.369615656209
4573,CUNDINAMARCA,BOJACÁ,25099,2019,,6.0,,5.0,,,10524,11,104.52299505891297
4574,CUNDINAMARCA,BOJACÁ,25099,2020,,4.0,1.0,3.0,,,11092,8,72.1240533717995
4575,CUNDINAMARCA,BOJACÁ,25099,2021,,6.0,1.0,5.0,2.0,,11535,14,121.36974425661033
4576,CUNDINAMARCA,CABRERA,25120,2012,,,2.0,,,,4101,2,48.768593026091196
4577,CUNDINAMARCA,CABRERA,25120,2013,,,2.0,,1.0,,4216,3,71.15749525616698
4578,CUNDINAMARCA,CABRERA,25120,2014,,1.0,,2.0,2.0,,4239,5,117.95234725171032
4579,CUNDINAMARCA,CABRERA,25120,2015,,1.0,,19.0,4.0,,4324,24,555.0416281221092
4580,CUNDINAMARCA,CABRERA,25120,2016,,3.0,1.0,10.0,4.0,,4427,18,406.5958888637903
4581,CUNDINAMARCA,CABRERA,25120,2017,,2.0,,13.0,1.0,,4591,16,348.5079503376171
4582,CUNDINAMARCA,CABRERA,25120,2018,,6.0,3.0,40.0,,,4722,49,1037.695891571368
4583,CUNDINAMARCA,CABRERA,25120,2019,,6.0,,8.0,,,4885,14,286.5916069600819
4584,CUNDINAMARCA,CABRERA,25120,2020,,9.0,1.0,5.0,3.0,,5062,18,355.5906756222837
4585,CUNDINAMARCA,CABRERA,25120,2021,,5.0,,9.0,3.0,,5263,17,323.0096902907087
4586,CUNDINAMARCA,CACHIPAY,25123,2012,,,4.0,,,,8599,4,46.51703686475171
4587,CUNDINAMARCA,CACHIPAY,25123,2013,,,1.0,,,,8777,1,11.393414606357526
4588,CUNDINAMARCA,CACHIPAY,25123,2014,,3.0,1.0,2.0,,,8929,6,67.19677455482136
4589,CUNDINAMARCA,CACHIPAY,25123,2015,,5.0,,6.0,1.0,,9130,12,131.43483023001096
4590,CUNDINAMARCA,CACHIPAY,25123,2016,,2.0,1.0,1.0,,,9334,4,42.854081851296336
4591,CUNDINAMARCA,CACHIPAY,25123,2017,,4.0,2.0,1.0,2.0,,9576,9,93.98496240601503
4592,CUNDINAMARCA,CACHIPAY,25123,2018,,5.0,1.0,9.0,4.0,,9972,19,190.53349378259125
4593,CUNDINAMARCA,CACHIPAY,25123,2019,,22.0,2.0,8.0,1.0,,10324,33,319.64354901201085
4594,CUNDINAMARCA,CACHIPAY,25123,2020,,5.0,2.0,12.0,,,10703,19,177.52032140521348
4595,CUNDINAMARCA,CACHIPAY,25123,2021,,10.0,3.0,11.0,,,11128,24,215.6721782890007
4596,CUNDINAMARCA,CAJICÁ,25126,2012,,1.0,4.0,,,,60729,5,8.233298753478568
4597,CUNDINAMARCA,CAJICÁ,25126,2013,,,7.0,,3.0,,63537,10,15.738860821253757
4598,CUNDINAMARCA,CAJICÁ,25126,2014,,2.0,2.0,14.0,2.0,,66565,20,30.04581987530985
4599,CUNDINAMARCA,CAJICÁ,25126,2015,,17.0,4.0,77.0,2.0,,69860,100,143.143429716576
4600,CUNDINAMARCA,CAJICÁ,25126,2016,,24.0,5.0,51.0,2.0,,73490,82,111.57980677643216
4601,CUNDINAMARCA,CAJICÁ,25126,2017,,36.0,3.0,52.0,3.0,,77498,94,121.29345273426411
4602,CUNDINAMARCA,CAJICÁ,25126,2018,,43.0,4.0,77.0,3.0,,82244,127,154.41855940858906
4603,CUNDINAMARCA,CAJICÁ,25126,2019,,44.0,2.0,68.0,8.0,,87866,122,138.84779095440786
4604,CUNDINAMARCA,CAJICÁ,25126,2020,,25.0,3.0,39.0,8.0,,92967,75,80.67378747297428
4605,CUNDINAMARCA,CAJICÁ,25126,2021,,39.0,4.0,96.0,8.0,,96678,147,152.051138831999
4606,CUNDINAMARCA,CAPARRAPÍ,25148,2012,,,1.0,,,,12245,1,8.166598611678236
4607,CUNDINAMARCA,CAPARRAPÍ,25148,2013,,,,,2.0,,12236,2,16.345210853220006
4608,CUNDINAMARCA,CAPARRAPÍ,25148,2014,,,1.0,2.0,,,12244,3,24.501796798431883
4609,CUNDINAMARCA,CAPARRAPÍ,25148,2015,,2.0,2.0,1.0,,,12261,5,40.779708017290595
4610,CUNDINAMARCA,CAPARRAPÍ,25148,2016,,6.0,,4.0,2.0,,12309,12,97.48964172556666
4611,CUNDINAMARCA,CAPARRAPÍ,25148,2017,,11.0,1.0,25.0,,,12358,37,299.4011976047904
4612,CUNDINAMARCA,CAPARRAPÍ,25148,2018,,10.0,1.0,19.0,3.0,,12569,33,262.55072002545944
4613,CUNDINAMARCA,CAPARRAPÍ,25148,2019,,7.0,1.0,21.0,,,12714,29,228.095013371087
4614,CUNDINAMARCA,CAPARRAPÍ,25148,2020,,9.0,,8.0,,,12990,17,130.8698999230177
4615,CUNDINAMARCA,CAPARRAPÍ,25148,2021,,16.0,,5.0,,,13506,21,155.48645046645936
4616,CUNDINAMARCA,CAQUEZA,25151,2012,,,1.0,,,,15135,1,6.607201850016518
4617,CUNDINAMARCA,CAQUEZA,25151,2014,,1.0,,6.0,3.0,,15599,10,64.10667350471184
4618,CUNDINAMARCA,CAQUEZA,25151,2015,,10.0,4.0,23.0,,,15858,37,233.32072140244674
4619,CUNDINAMARCA,CAQUEZA,25151,2016,,6.0,1.0,21.0,3.0,,16219,31,191.13385535483076
4620,CUNDINAMARCA,CAQUEZA,25151,2017,,11.0,2.0,31.0,1.0,,16566,45,271.64070988772187
4621,CUNDINAMARCA,CAQUEZA,25151,2018,,11.0,,30.0,3.0,,17099,44,257.3249897654834
4622,CUNDINAMARCA,CAQUEZA,25151,2019,,15.0,2.0,28.0,7.0,,17480,52,297.4828375286041
4623,CUNDINAMARCA,CAQUEZA,25151,2020,,8.0,1.0,23.0,2.0,,17956,34,189.3517487190911
4624,CUNDINAMARCA,CAQUEZA,25151,2021,,13.0,1.0,21.0,2.0,,18669,37,198.18951202528254
4625,CUNDINAMARCA,CARMEN DE CARUPA,25154,2014,,,1.0,6.0,,,7160,7,97.76536312849163
4626,CUNDINAMARCA,CARMEN DE CARUPA,25154,2015,,2.0,,4.0,,,7227,6,83.02200083022001
4627,CUNDINAMARCA,CARMEN DE CARUPA,25154,2016,,,,2.0,1.0,,7311,3,41.03405826836274
4628,CUNDINAMARCA,CARMEN DE CARUPA,25154,2017,,,,6.0,,,7430,6,80.75370121130553
4629,CUNDINAMARCA,CARMEN DE CARUPA,25154,2018,,7.0,,4.0,,,7580,11,145.11873350923483
4630,CUNDINAMARCA,CARMEN DE CARUPA,25154,2019,,5.0,,,6.0,,7733,11,142.2475106685633
4631,CUNDINAMARCA,CARMEN DE CARUPA,25154,2020,,8.0,,1.0,,,7940,9,113.35012594458438
4632,CUNDINAMARCA,CARMEN DE CARUPA,25154,2021,,5.0,,1.0,,,8255,6,72.68322228952151
4633,CUNDINAMARCA,CHAGUANÍ,25168,2013,,,1.0,,,,3872,1,25.826446280991735
4634,CUNDINAMARCA,CHAGUANÍ,25168,2016,,2.0,1.0,6.0,,,4075,9,220.85889570552146
4635,CUNDINAMARCA,CHAGUANÍ,25168,2017,,5.0,4.0,5.0,2.0,,4061,16,393.9916276779119
4636,CUNDINAMARCA,CHAGUANÍ,25168,2018,,,,3.0,1.0,,4182,4,95.64801530368246
4637,CUNDINAMARCA,CHAGUANÍ,25168,2019,,4.0,,,,,4255,4,94.00705052878966
4638,CUNDINAMARCA,CHAGUANÍ,25168,2020,,2.0,,4.0,,,4364,6,137.4885426214482
4639,CUNDINAMARCA,CHAGUANÍ,25168,2021,,7.0,,1.0,1.0,,4537,9,198.36896627727575
4640,CUNDINAMARCA,CHÍA,25175,2012,,1.0,1.0,3.0,,1.0,97617,6,6.1464703893789
4641,CUNDINAMARCA,CHÍA,25175,2013,,,5.0,4.0,6.0,,102115,15,14.689320863732068
4642,CUNDINAMARCA,CHÍA,25175,2014,,7.0,4.0,33.0,4.0,,106981,48,44.867780260046175
4643,CUNDINAMARCA,CHÍA,25175,2015,,37.0,7.0,86.0,9.0,,112248,139,123.83294134416649
4644,CUNDINAMARCA,CHÍA,25175,2016,,40.0,8.0,64.0,4.0,,118119,116,98.20604644468715
4645,CUNDINAMARCA,CHÍA,25175,2017,,70.0,1.0,65.0,4.0,,124575,140,112.38209913706602
4646,CUNDINAMARCA,CHÍA,25175,2018,,79.0,9.0,172.0,14.0,,132181,274,207.29151693511173
4647,CUNDINAMARCA,CHÍA,25175,2019,,61.0,3.0,32.0,11.0,1.0,141308,108,76.42879384040536
4648,CUNDINAMARCA,CHÍA,25175,2020,,57.0,5.0,43.0,13.0,,149570,118,78.89282610149094
4649,CUNDINAMARCA,CHÍA,25175,2021,,80.0,9.0,200.0,15.0,,155541,304,195.4468596704406
4650,CUNDINAMARCA,CHIPAQUE,25178,2012,,1.0,1.0,,1.0,,8320,3,36.05769230769231
4651,CUNDINAMARCA,CHIPAQUE,25178,2013,,,,,1.0,,8445,1,11.841326228537596
4652,CUNDINAMARCA,CHIPAQUE,25178,2014,,1.0,,4.0,,,8589,5,58.21399464431249
4653,CUNDINAMARCA,CHIPAQUE,25178,2015,,3.0,,15.0,,,8749,18,205.73779860555493
4654,CUNDINAMARCA,CHIPAQUE,25178,2016,,1.0,,8.0,,,8964,9,100.4016064257028
4655,CUNDINAMARCA,CHIPAQUE,25178,2017,,3.0,,21.0,2.0,,9170,26,283.5332606324973
4656,CUNDINAMARCA,CHIPAQUE,25178,2018,,9.0,1.0,37.0,2.0,,9467,49,517.5874088940529
4657,CUNDINAMARCA,CHIPAQUE,25178,2019,,9.0,,22.0,1.0,,9748,32,328.27246614690193
4658,CUNDINAMARCA,CHIPAQUE,25178,2020,,4.0,,11.0,1.0,,10058,16,159.07735136209982
4659,CUNDINAMARCA,CHIPAQUE,25178,2021,,7.0,3.0,5.0,4.0,,10457,19,181.69647126326862
4660,CUNDINAMARCA,CHOACHÍ,25181,2012,,,1.0,,1.0,,9859,2,20.286033066233898
4661,CUNDINAMARCA,CHOACHÍ,25181,2014,,,2.0,2.0,1.0,,10089,5,49.558925562493805
4662,CUNDINAMARCA,CHOACHÍ,25181,2015,,3.0,1.0,26.0,1.0,,10230,31,303.030303030303
4663,CUNDINAMARCA,CHOACHÍ,25181,2016,,2.0,,16.0,1.0,,10430,19,182.16682646212848
4664,CUNDINAMARCA,CHOACHÍ,25181,2017,,6.0,1.0,13.0,1.0,,10671,21,196.7950520101209
4665,CUNDINAMARCA,CHOACHÍ,25181,2018,,2.0,1.0,31.0,,,10961,34,310.19067603320866
4666,CUNDINAMARCA,CHOACHÍ,25181,2019,,5.0,,14.0,,,11213,19,169.44617854276288
4667,CUNDINAMARCA,CHOACHÍ,25181,2020,,6.0,,7.0,1.0,,11528,14,121.44344205412908
4668,CUNDINAMARCA,CHOACHÍ,25181,2021,,3.0,1.0,35.0,3.0,,11986,42,350.4088102786584
4669,CUNDINAMARCA,CHOCONTÁ,25183,2012,,,2.0,,1.0,,17208,3,17.433751743375172
4670,CUNDINAMARCA,CHOCONTÁ,25183,2013,,,1.0,,2.0,1.0,17631,4,22.6873121206965
4671,CUNDINAMARCA,CHOCONTÁ,25183,2014,,3.0,3.0,10.0,1.0,,18071,17,94.07337723424271
4672,CUNDINAMARCA,CHOCONTÁ,25183,2015,,10.0,1.0,38.0,,,18544,49,264.2364106988784
4673,CUNDINAMARCA,CHOCONTÁ,25183,2016,,6.0,1.0,31.0,,,19098,38,198.97371452508114
4674,CUNDINAMARCA,CHOCONTÁ,25183,2017,,12.0,1.0,30.0,1.0,,19755,44,222.72842318400407
4675,CUNDINAMARCA,CHOCONTÁ,25183,2018,,21.0,6.0,29.0,1.0,,20568,57,277.12952158693116
4676,CUNDINAMARCA,CHOCONTÁ,25183,2019,,23.0,3.0,7.0,,,21425,33,154.02567094515751
4677,CUNDINAMARCA,CHOCONTÁ,25183,2020,,4.0,2.0,5.0,1.0,,22278,12,53.86479935362241
4678,CUNDINAMARCA,CHOCONTÁ,25183,2021,,5.0,1.0,14.0,,,23163,20,86.34460130380347
4679,CUNDINAMARCA,COGUA,25200,2012,,,2.0,,,,17722,2,11.285407967498026
4680,CUNDINAMARCA,COGUA,25200,2013,,,3.0,,,,18260,3,16.42935377875137
4681,CUNDINAMARCA,COGUA,25200,2014,,2.0,2.0,8.0,,,18818,12,63.768732065044105
4682,CUNDINAMARCA,COGUA,25200,2015,,3.0,1.0,28.0,2.0,,19491,34,174.43948489046227
4683,CUNDINAMARCA,COGUA,25200,2016,,8.0,1.0,33.0,,,20225,42,207.66378244746602
4684,CUNDINAMARCA,COGUA,25200,2017,,10.0,2.0,30.0,2.0,,21038,44,209.1453560224356
4685,CUNDINAMARCA,COGUA,25200,2018,,10.0,,27.0,,,22067,37,167.67118321475508
4686,CUNDINAMARCA,COGUA,25200,2019,,16.0,1.0,16.0,1.0,,23286,34,146.01047839903805
4687,CUNDINAMARCA,COGUA,25200,2020,,8.0,,5.0,1.0,,24434,14,57.29720880739953
4688,CUNDINAMARCA,COGUA,25200,2021,,16.0,,15.0,1.0,,25404,32,125.9644150527476
4689,CUNDINAMARCA,COTA,25214,2012,,,2.0,,,,24146,2,8.282945415389712
4690,CUNDINAMARCA,COTA,25214,2013,,,2.0,,4.0,,25283,6,23.73136099355298
4691,CUNDINAMARCA,COTA,25214,2014,,,3.0,3.0,1.0,,26474,7,26.441036488630353
4692,CUNDINAMARCA,COTA,25214,2015,,8.0,,17.0,2.0,,27786,27,97.17123731375513
4693,CUNDINAMARCA,COTA,25214,2016,,11.0,,2.0,2.0,,29221,15,51.332945484411894
